,Poem name,Location,Split
32,El_tesoro,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/El_tesoro.es.txt,Train
33,La Locura,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/La Locura.es.txt,Train
34,inimitables,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/inimitables.es.txt,Train
35,Mundos nuevos,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/Mundos nuevos.es.txt,Train
36,Bellas anomalías,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/Bellas anomalías.es.txt,Train
37,La_suerte,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/La_suerte.es.txt,Train
38,Las razones liquidas,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/Las razones liquidas.es.txt,Train
39,El final del túnel,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/El final del túnel.es.txt,Train
40,La lengua de los abuelos,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/La lengua de los abuelos.es.txt,Train
41,La cueva,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/La cueva.es.txt,Train
42,picasso_in_botswana,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/picasso_in_botswana.es.txt,Train
43,Musa Muchacha,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/Musa Muchacha.es.txt,Train
44,Animal,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/Animal.es.txt,Train
45,Vigo late caliente,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/Vigo late caliente.es.txt,Train
46,Máguimo,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/Máguimo.es.txt,Train
47,Barras y estrellas,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/Barras y estrellas.es.txt,Train
48,Richie Sakamoto está esperando,[OWN_DS_ROOT]/marcos_de_la_fuente.txt/es.txt/Richie Sakamoto está esperando.es.txt,Train
49,LA MUERTE DE LA LUNA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:0],Train
50,PORQUE SI TÚ NO VELAS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1],Train
51,POEMA DE LA BELLEZA CAUTIVA QUE PERDÍ,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:2],Train
52,SENCILLEZ,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:3],Train
53,Breve Carta a Consuelo Suncín,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:4],Train
54,PASADIZO SECRETO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:5],Train
55,Atardecer,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:6],Train
56,Cien sonetos de amor,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:7],Train
57,Y por qué no es tu guerra más pujante...,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:8],Train
58,El espino,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:9],Train
59,A DON PEDRO DE CÁRDENAS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:10],Train
60,EN EL DÍA DE SU MUERTE A MANO ARMADA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:11],Train
61,ÁLAMO BLANCO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:12],Train
62,El pino en las penumbras,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:13],Train
63,Indolencia,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:14],Train
64,HUÉSPED SÚBITO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:15],Train
65,Magnetismo,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:16],Train
66,Señales,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:17],Train
67,Al maestro Rubén Darío,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:18],Train
68,Los Borges,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:19],Train
69,Oda al caldillo de congrio,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:20],Train
70,Margarita,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:21],Train
71,PALMA SOLA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:22],Train
72,AMANTE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:23],Train
73,La yegua de la noche,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:24],Train
74,Ancianos,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:25],Train
75,A un juez mercadería,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:26],Train
76,Crin hirsuta,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:27],Train
77,LA SOMBRA DEL NOGAL,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:28],Train
78,Las ovejas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:29],Train
79,LA VUELTA DE LOS CAMPOS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:30],Train
80,Cultura,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:31],Train
81,Camisa blanca,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:32],Train
82,Nada,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:33],Train
83,ES OLVIDO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:34],Train
84,Jardim Das Amoreiras,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:35],Train
85,"CUÉNTAME UN CUENTO, MADRE",[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:36],Train
86,En dos lucientes estrellas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:37],Train
87,JUNTO AL FUEGO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:38],Train
88,Padre de Chile,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:39],Train
89,Canción de la viuda enamorada,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:40],Train
90,El paso de la siguiriya,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:41],Train
91,SOLO EL AMOR,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:42],Train
92,DOLOR,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:43],Train
93,ASMA ES AMOR,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:44],Train
94,Isótopos,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:45],Train
95,Calma chicha,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:46],Train
96,El rostro de Dios,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:47],Train
97,POEMA DE AMOR,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:48],Train
98,Balada del despierto,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:49],Train
99,Tu espejo es un sagaz,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:50],Train
100,NO SE ATREVE A PINTAR SU DAMA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:51],Train
101,Ni ruido ni voz,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:52],Train
102,Imán,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:53],Train
103,LA CAUTIVA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:54],Train
104,A Marcel Schwob,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:55],Train
105,No encuentro la razón de esta tristeza,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:56],Train
106,Entro en mí mismo para verme,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:57],Train
107,Llanto por unos zapatos muertos,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:58],Train
108,Sinfonía negra,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:59],Train
109,entonces,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:60],Train
110,Servicio,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:61],Train
111,MUERTE A LO LEJOS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:62],Train
112,BURLÁNDOSE DE UN CABALLERO PREVENIDO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:63],Train
113,Gallos sueños,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:64],Train
114,Persistente...,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:65],Train
115,Sobrevivientes,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:66],Train
116,Canción de una amada,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:67],Train
117,MADRIGAL,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:68],Train
118,Noción de patria,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:69],Train
119,Se me escapa,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:70],Train
120,EUNICE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:71],Train
121,EPÍLOGO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:72],Train
122,SONETO XIII,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:73],Train
123,Amanecer de otoño,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:74],Train
124,EL NIÑO YUNTERO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:75],Train
125,EL CASTILLO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:76],Train
126,Estados de ánimo,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:77],Train
127,NANAS DE LA CEBOLLA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:78],Train
128,Malestar y noche,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:79],Train
129,INFERNO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:80],Train
130,Poesía,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:81],Train
131,Respiro,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:82],Train
132,Los gimnastas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:83],Train
133,CONFIANZA EN LA PROVIDENCIA DE DIOS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:84],Train
134,A ARNESTO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:85],Train
135,Pasos,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:86],Train
136,SÓLO TENEMOS UN BESO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:87],Train
137,Para mayor seguridad,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:88],Train
138,Mientras por competir con tu cabello,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:89],Train
139,Canción del bosque,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:90],Train
140,Mala memoria,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:91],Train
141,José Miguel Carrera (1810),[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:92],Train
142,LA FIESTA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:93],Train
143,20 poemas de amor y una canción desesperadaPoema 7,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:94],Train
144,Cien sonetos de amor,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:95],Train
145,Mar por la tarde,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:96],Train
146,Nomenclatura,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:97],Train
147,RENACER,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:98],Train
148,HABLANDO PARA MÍ,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:99],Train
149,Esta mañana escribí dos poemas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:100],Train
150,AL LLANTO Y SUSPIROS DE UNA DAMA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:101],Train
151,Piedras para María,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:102],Train
152,Silencio,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:103],Train
153,Viaje,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:104],Train
154,Yo ya no sé,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:105],Train
155,NAUFRAGIO INCONCLUSO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:106],Train
156,El sobreviviente saluda a los pájaros,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:107],Train
157,Madrigal,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:108],Train
158,La plaza,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:109],Train
159,POEMA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:110],Train
160,POEMA ESCRITO CON EL TORSO DESNUDO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:111],Train
161,Los libertadores,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:112],Train
162,"EN LA MUERTE DE ENRIQUE IV, REY DE FRANCIA",[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:113],Train
163,Lo ausente no está ausente,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:114],Train
164,Compañía,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:115],Train
165,ORGASMO I,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:116],Train
166,Noche de Hosanna,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:117],Train
167,Sirena,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:118],Train
168,TU GEOGRAFÍA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:119],Train
169,"Vuela, pensamiento, y diles",[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:120],Train
170,EL OASIS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:121],Train
171,SIN ADIÓS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:122],Train
172,Algunas tardes de domingo tienen los ojos tristes,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:123],Train
173,La rendición,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:124],Train
174,De chinches y de mulas voy comido,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:125],Train
175,SOLOS DE NUEVO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:126],Train
176,DEJAD QUE LA ALABE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:127],Train
177,Los dioses balbucientes,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:128],Train
178,Elogio de la seguidilla,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:129],Train
179,MÚSICA FÚNEBRE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:130],Train
180,Bon soir...,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:131],Train
181,Unigénita del sur,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:132],Train
182,"Via, veritas et vita",[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:133],Train
183,Querido manso mío,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:134],Train
184,Epitafio,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:135],Train
185,Inscripción en cualquier sepulcro,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:136],Train
186,SONETO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:137],Train
187,AL MARQUÉS DE AYAMONTE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:138],Train
188,A ADRIANA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:139],Train
189,BANDEJA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:140],Train
190,Araucaria,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:141],Train
191,Ciudad sin sueño,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:142],Train
192,Detrás del cristal,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:143],Train
193,Las espigas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:144],Train
194,ARS POÉTICA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:145],Train
195,CONFIANZA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:146],Train
196,Paz para los crepúsculos que vienen,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:147],Train
197,En el laboratorio,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:148],Train
198,AL VOLVER,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:149],Train
199,ORGASMO III,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:150],Train
200,SER UNA CASTA PEQUEÑEZ,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:151],Train
201,Carbones,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:152],Train
202,En sus alas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:153],Train
203,La rosa a cuestas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:154],Train
204,Canción amarga,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:155],Train
205,Los zapaticos de rosa,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:156],Train
206,Para comenzar con un año nuevo feliz,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:157],Train
207,SAUDADE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:158],Train
208,SONETO PARA EMPEZAR UN AMOR,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:159],Train
209,EL CRIMEN,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:160],Train
210,AL ESPEJO RETROVISOR DE UN COCHE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:161],Train
211,Todas íbamos a ser reinas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:162],Train
212,NO VERTE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:163],Train
213,SUSPIRO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:164],Train
214,PEQUEÑA MUERTE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:165],Train
215,Horas alegres que pasáis volando,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:166],Train
216,SUEÑO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:167],Train
217,CANTO DEL DESPERTAR,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:168],Train
218,Por las rosas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:169],Train
219,HUYENDO DEL DESTINO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:170],Train
220,El pistolero,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:171],Train
221,CAMPOSANTO EN COLLIOURE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:172],Train
222,Nadir,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:173],Train
223,PAISAJE OCULAR,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:174],Train
224,BARAJANDO RECUERDOS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:175],Train
225,PIERRE DRIEU LA ROCHELLE DIVAGA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:176],Train
226,DE LA ESPERANZA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:177],Train
227,En ti la tierra,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:178],Train
228,A LA CIUDAD DE PUSHKIN,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:179],Train
229,GLOSA EN CÁNTICO TRISTE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:180],Train
230,Sombras,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:181],Train
231,20 poemas de amor y una canción desesperadaPoema 20,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:182],Train
232,ÍDOLO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:183],Train
233,RECONOCIMIENTO DE LA VANIDAD DEL MUNDO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:184],Train
234,SETENTA BALCONES Y NINGUNA FLOR,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:185],Train
235,SOLEDAD SEGUNDA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:186],Train
236,Pido silencio,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:187],Train
237,ALEJAMIENTO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:188],Train
238,EN LAS TINIEBLAS HÚMEDAS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:189],Train
239,LA ASCENSIÓN Y LA ASUNCIÓN,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:190],Train
240,"No dejes, pues, sin destilar tu savia",[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:191],Train
241,A UNA DAMA QUE CONOCIÓ NIÑA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:192],Train
242,Presagio,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:193],Train
243,Talantes,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:194],Train
244,Si el hombre pudiera decir lo que ama,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:195],Train
245,Lluvia,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:196],Train
246,CUERPO DE MUJER,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:197],Train
