,Poem name,Location,Split
52,ParisPoemsDuHautDeLaMurailleDeParisPoembyVictorMarieHugo,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsDuHautDeLaMurailleDeParisPoembyVictorMarieHugo.txt,Train
53,ParisPoemsParisOctober1936PoembyCesarVallejo,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsParisOctober1936PoembyCesarVallejo.txt,Train
54,ParisPoemsParisPoembyNassyFesharaki,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsParisPoembyNassyFesharaki.txt,Train
55,ParisPoemsGhostOfParisPoembyJosephNarusiewicz,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsGhostOfParisPoembyJosephNarusiewicz.txt,Train
56,ParisPoemsFromTheParisHiltonPoetryBookPoembyDavidMcLansky,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsFromTheParisHiltonPoetryBookPoembyDavidMcLansky.txt,Train
57,ParisPoemsTheJudgmentOfParisPoembyThomasParnell,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsTheJudgmentOfParisPoembyThomasParnell.txt,Train
58,ParisPoemsBleedingGraffitiInParisPoembyKennethMaswabi,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsBleedingGraffitiInParisPoembyKennethMaswabi.txt,Train
59,ParisPoemsImJardinDesPlantesParisRilkeTranslationPoembyHerbertNehrlich,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsImJardinDesPlantesParisRilkeTranslationPoembyHerbertNehrlich.txt,Train
60,ParisPoemsWeShallNeverHaveParisPoembyTshieloNatureOtsogile,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsWeShallNeverHaveParisPoembyTshieloNatureOtsogile.txt,Train
61,ParisPoemsParisCafeForLillianPoembyDavidMcLansky,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsParisCafeForLillianPoembyDavidMcLansky.txt,Train
62,ParisPoems+ëventailForMeryInParisPoembyRobertAdamson,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoems+ëventailForMeryInParisPoembyRobertAdamson.txt,Train
63,ParisPoemsLastSonnetsAtParisPoembyDanteGabrielRossetti,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsLastSonnetsAtParisPoembyDanteGabrielRossetti.txt,Train
64,ParisPoemsTheAntiquesAtParisPoembyFriedrichSchiller,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsTheAntiquesAtParisPoembyFriedrichSchiller.txt,Train
65,ParisPoemsDecemberInParisPoembyOskarHansen,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsDecemberInParisPoembyOskarHansen.txt,Train
66,ParisPoemsModernLoveXxxiiiInParisAtTheLouvrePoembyGeorgeMeredith,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsModernLoveXxxiiiInParisAtTheLouvrePoembyGeorgeMeredith.txt,Train
67,ParisPoemsBoulogneToAmiensAndParis3To11PM3rdClassPoembyDanteGabrielRossetti,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsBoulogneToAmiensAndParis3To11PM3rdClassPoembyDanteGabrielRossetti.txt,Train
68,ParisPoemsParisInSpringPoembySaraTeasdale,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsParisInSpringPoembySaraTeasdale.txt,Train
69,ParisPoemsJeSuisUnP+óleEnfantDuVieuxParisPoembyFran+ºoisCopp+®e,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsJeSuisUnP+óleEnfantDuVieuxParisPoembyFran+ºoisCopp+®e.txt,Train
70,ParisPoemsParisPoembyDavidWood,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsParisPoembyDavidWood.txt,Train
71,ParisPoemsSummersInParisPoembyFaithElizabethBrigham,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsSummersInParisPoembyFaithElizabethBrigham.txt,Train
72,ParisPoemsParisPoembyDavidDarbyshire,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsParisPoembyDavidDarbyshire.txt,Train
73,ParisPoemsItsMyPartyAParodyDedicatedToParisHiltonPoembyJoeRosochacki,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsItsMyPartyAParodyDedicatedToParisHiltonPoembyJoeRosochacki.txt,Train
74,ParisPoemsParisRegainedPoembyAPHerbert,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsParisRegainedPoembyAPHerbert.txt,Train
75,ParisPoemsTheDeathOfParisPoembyBarryMiddleton,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsTheDeathOfParisPoembyBarryMiddleton.txt,Train
76,ParisPoemsLOb+®lisqueDeParisPoembyTheophileGautier,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsLOb+®lisqueDeParisPoembyTheophileGautier.txt,Train
77,ParisPoemsKindParisPoembyEricaFrancis,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsKindParisPoembyEricaFrancis.txt,Train
78,ParisPoemsParisAtNightTranslationPoembyLeilaIred,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsParisAtNightTranslationPoembyLeilaIred.txt,Train
79,ParisPoemsTheJudgmentOfParisPoembyJamesBeattie,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsTheJudgmentOfParisPoembyJamesBeattie.txt,Train
80,ParisPoemsBreitmannInParisPoembyCharlesGodfreyLeland,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsBreitmannInParisPoembyCharlesGodfreyLeland.txt,Train
81,ParisPoemsParisPoembyViggoStuckenberg,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsParisPoembyViggoStuckenberg.txt,Train
82,ParisPoemsInParisWithYouPoembyJamesFenton1,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsInParisWithYouPoembyJamesFenton1.txt,Train
83,ParisPoemsBXxxxxxxxxvParisTropiquePoembyDouglasScotney,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsBXxxxxxxxxvParisTropiquePoembyDouglasScotney.txt,Train
84,ParisPoemsParisPoembyHaroldPinter,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsParisPoembyHaroldPinter.txt,Train
85,ParisPoemsTheParisAccordPoembyBarryMiddleton,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsTheParisAccordPoembyBarryMiddleton.txt,Train
86,ParisPoemsTravelHaikuPariFermierParisFrancePoembyjohntiongchunghoo,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsTravelHaikuPariFermierParisFrancePoembyjohntiongchunghoo.txt,Train
87,ParisPoemsWalkingStreetsOfParisBreathingPoembyTerenceGeorgeCraddockSpectralImagesandImagesOfLight,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsWalkingStreetsOfParisBreathingPoembyTerenceGeorgeCraddockSpectralImagesandImagesOfLight.txt,Train
88,ParisPoems1411ParisPoembyOskarHansen,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoems1411ParisPoembyOskarHansen.txt,Train
89,ParisPoemsParisSeptember2018PoembyMadathilRajendranNair,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsParisSeptember2018PoembyMadathilRajendranNair.txt,Train
90,ParisPoemsDeepSeaInLondonAndParisAlsoParisWaelMoreichehPoembyWAELMOREICHEH,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsDeepSeaInLondonAndParisAlsoParisWaelMoreichehPoembyWAELMOREICHEH.txt,Train
91,ParisPoemsOnParisHiltonPoembyBillGrace,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsOnParisHiltonPoembyBillGrace.txt,Train
92,ParisPoemsParisparisHvorErDuDogLystigOgGladPoembyHansChristianAndersen,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsParisparisHvorErDuDogLystigOgGladPoembyHansChristianAndersen.txt,Train
93,ParisPoemsParisPoembyGuillaumeApollinaire,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsParisPoembyGuillaumeApollinaire.txt,Train
94,ParisPoemsParisInSpringtimePoembyDianaNewsome,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsParisInSpringtimePoembyDianaNewsome.txt,Train
95,ParisPoemsWeddingInParisPoembyOskarHansen,[KAGGLE_DS_ROOT]/poemsdataset/topics/paris/ParisPoemsWeddingInParisPoembyOskarHansen.txt,Train
96,GreenPoems02SeaGreenFirePoembyAshrafulMusaddeq,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoems02SeaGreenFirePoembyAshrafulMusaddeq.txt,Train
97,GreenPoemsAcrossTheGreenFieldsPoembyMarilynLott,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsAcrossTheGreenFieldsPoembyMarilynLott.txt,Train
98,GreenPoemsAGirlWithBlueGreenHairPoembyMaryRyan,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsAGirlWithBlueGreenHairPoembyMaryRyan.txt,Train
99,GreenPoemsGreenOfWildPoembyDrsubhendukar,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenOfWildPoembyDrsubhendukar.txt,Train
100,GreenPoemsGreenGodsAndAgnosticReadersOfCompostPoembyTedSheridan,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenGodsAndAgnosticReadersOfCompostPoembyTedSheridan.txt,Train
101,GreenPoemsGoGreenSoylentGreenPoembyJoeRosochacki,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGoGreenSoylentGreenPoembyJoeRosochacki.txt,Train
102,GreenPoemsMenInGreenPoembyDavidCampbell,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsMenInGreenPoembyDavidCampbell.txt,Train
103,GreenPoemsTheseGreenGoingToYellowPoembyMarvinBell,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsTheseGreenGoingToYellowPoembyMarvinBell.txt,Train
104,GreenPoemsGreenTornadoPoembyAlyacasbian,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenTornadoPoembyAlyacasbian.txt,Train
105,GreenPoemsGreenOnionShampooPoembyToddMichaelStPierre,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenOnionShampooPoembyToddMichaelStPierre.txt,Train
106,GreenPoemsSadGreenEyesPoembyLindaOri,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsSadGreenEyesPoembyLindaOri.txt,Train
107,GreenPoemsNowSpringHasCladTheGroveInGreenPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsNowSpringHasCladTheGroveInGreenPoembyRobertBurns.txt,Train
108,GreenPoemsGreenBananasPoembyLindaWinchell,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenBananasPoembyLindaWinchell.txt,Train
109,GreenPoemsGreenPoembyaamaverick,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenPoembyaamaverick.txt,Train
110,GreenPoemsGreenGrowTheRashesPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenGrowTheRashesPoembyRobertBurns.txt,Train
111,GreenPoemsLinesWrittenAtThorpGreenPoembyAnneBront+½,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsLinesWrittenAtThorpGreenPoembyAnneBront+½.txt,Train
112,GreenPoemsTheGardenerLxxxivOverTheGreenPoembyRabindranathTagore,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsTheGardenerLxxxivOverTheGreenPoembyRabindranathTagore.txt,Train
113,GreenPoemsSpringtimesFirstGreenIsGoldAVariationOfRobertFrostsNaturesFirstGreenIsGoldPoembyIlaniaCyaal+í,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsSpringtimesFirstGreenIsGoldAVariationOfRobertFrostsNaturesFirstGreenIsGoldPoembyIlaniaCyaal+í.txt,Train
114,GreenPoemsAsThroughTheWildGreenHillsOfWyrePoembyAlfredEdwardHousman,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsAsThroughTheWildGreenHillsOfWyrePoembyAlfredEdwardHousman.txt,Train
115,GreenPoems03TheManWithBeautifulGreenEyesPoembynicolaburkett,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoems03TheManWithBeautifulGreenEyesPoembynicolaburkett.txt,Train
116,GreenPoemsBeingYoungAndGreenPoembyEdnaStVincentMillay,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsBeingYoungAndGreenPoembyEdnaStVincentMillay.txt,Train
117,GreenPoemsTheGreenLinnetPoembyWilliamWordsworth,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsTheGreenLinnetPoembyWilliamWordsworth.txt,Train
118,GreenPoemsTheEchoingGreenPoembyWilliamBlake,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsTheEchoingGreenPoembyWilliamBlake.txt,Train
119,GreenPoemsLushGreenDewDuncanWyllieErnestineNorthoverPoembyErnestineNorthover,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsLushGreenDewDuncanWyllieErnestineNorthoverPoembyErnestineNorthover.txt,Train
120,GreenPoemsGreenAndGoldPoembyNomadOmnia,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenAndGoldPoembyNomadOmnia.txt,Train
121,GreenPoemsGreenPoembyWildBillBalding,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenPoembyWildBillBalding.txt,Train
122,GreenPoemsGreenChilePoembyJimmySantiagoBaca,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenChilePoembyJimmySantiagoBaca.txt,Train
123,GreenPoemsMeetMeInTheGreenGlenPoembyJohnClare,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsMeetMeInTheGreenGlenPoembyJohnClare.txt,Train
124,GreenPoemsGreenMountainPoembyLiPo,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenMountainPoembyLiPo.txt,Train
125,GreenPoemsTheGreenBowlPoembyAmyLowell,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsTheGreenBowlPoembyAmyLowell.txt,Train
126,GreenPoemsAJingleByTheGreenPoembyDrsubhendukar,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsAJingleByTheGreenPoembyDrsubhendukar.txt,Train
127,GreenPoemsGreenHornPoembynimaldunuhinga,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenHornPoembynimaldunuhinga.txt,Train
128,GreenPoemsGreenSoldiersPoembyFloydZimmerman,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenSoldiersPoembyFloydZimmerman.txt,Train
129,GreenPoemsMayInTheGreenWoodPoembyAnonymous,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsMayInTheGreenWoodPoembyAnonymous.txt,Train
130,GreenPoemsMakeGrassGreenOnYourSidePoembyshrutimodi,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsMakeGrassGreenOnYourSidePoembyshrutimodi.txt,Train
131,GreenPoemsGreenLeavesAndSerePoembyMathildeBlind,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenLeavesAndSerePoembyMathildeBlind.txt,Train
132,GreenPoemsAGreenCrabsShellPoembyMarkDoty,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsAGreenCrabsShellPoembyMarkDoty.txt,Train
133,GreenPoemsGreenEyedSuicidePoembyTatiannaReiMoonshadow,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenEyedSuicidePoembyTatiannaReiMoonshadow.txt,Train
134,GreenPoemsTheGreenRiverPoembyLordAlfredDouglas,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsTheGreenRiverPoembyLordAlfredDouglas.txt,Train
135,GreenPoemsTheGreenEyeOfTheLittleYellowGodPoembyJohnMiltonHayes,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsTheGreenEyeOfTheLittleYellowGodPoembyJohnMiltonHayes.txt,Train
136,GreenPoemsGreenGreenAndGreenPoembyLovinaSylviaChidi,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenGreenAndGreenPoembyLovinaSylviaChidi.txt,Train
137,GreenPoemsAnIrishColleenWasDressedInGreenPoembyDanielMcDonagh,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsAnIrishColleenWasDressedInGreenPoembyDanielMcDonagh.txt,Train
138,GreenPoemswhereTheBlueKissesGreenPoembyLindaMoore,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemswhereTheBlueKissesGreenPoembyLindaMoore.txt,Train
139,GreenPoemsTheVillageGreenPoembyJaneTaylor,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsTheVillageGreenPoembyJaneTaylor.txt,Train
140,GreenPoemsGreenTheColorgreenThingsPoembyBriEdwards,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsGreenTheColorgreenThingsPoembyBriEdwards.txt,Train
141,GreenPoemsAmiGreenPoembyEdgarLeeMasters,[KAGGLE_DS_ROOT]/poemsdataset/topics/green/GreenPoemsAmiGreenPoembyEdgarLeeMasters.txt,Train
